ID,Name,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
0x6c86,Hellerf,42,80264.88,,6,5,31,4,"Personal Loan, Auto Loan, Debt Consolidation Loan, and Not Specified",37,24,8.31,13,Bad,1522.85,30.63020802,7 Years and 0 Months,Yes,261.5315027,152.9966489,High_spent_Small_value_payments,509.0458483
0x6c92,Donny Kwokx,-500,97338.21,8220.5175,8,6,16,4,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Auto Loan",10,6,11.68,2,Standard,1052.21,34.78855508,29 Years and 1 Months,NM,303.9831414,149.2224732,!@9#%8,608.8461354
0x6c9e,Cummings Laurenm,33,40591.74,3156.645,5,5,16,4,"Student Loan, Not Specified, Mortgage Loan, and Credit-Builder Loan",22,12,12.36,4,Standard,278.43,28.0482976,19 Years and 6 Months,Yes,93.03689329,114.2264544,!@9#%8,358.4011523
0x6caa,Leah Schnurra,21,69506.16_,5868.18,8,6,17,1,Debt Consolidation Loan,15,15,16.76,4,Standard,460.46,33.64249773,16 Years and 7 Months,Yes,51.78614179,68.62626571,High_spent_Large_value_payments,706.4055925
0x6cb6,Stanwayu,43,18623.23,,7,6,16,6,"Not Specified, Student Loan, Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Payday Loan",18,18,5.37,8,Bad,1932.49,28.20823514,NA,Yes,54.12243984,186.3258797,Low_spent_Small_value_payments,226.1452638
0x6cc3,Timw,35,117946.44,9988.87,4,5,1,3,"Payday Loan, Student Loan, and Credit-Builder Loan",4,0,9.51,0,_,573.65,39.57861,25 Years and 11 Months,No,195.5315405,302.412734,High_spent_Small_value_payments,760.9427255
0x6cce,Bernabeiz,45_,51548.56,4193.713333,8,5,8,4,"Debt Consolidation Loan, Auto Loan, Home Equity Loan, and Personal Loan",30,8,6.98,7,Standard,382.14,31.77510154,16 Years and 5 Months,No,92.04786673,336.8205956,Low_spent_Large_value_payments,260.502871
0x6cda,rad Dorfmank,36,49187.07,3823.9225,6,6,25,6,"Auto Loan, Payday Loan, Credit-Builder Loan, Personal Loan, Not Specified, and Auto Loan",26,13,15.04,7,Standard,1357.26,28.85138477,17 Years and 9 Months,Yes,198.6083324,166.063576,Low_spent_Large_value_payments,287.7203417
0x6ce6,Donny Kwoke,37,7330.945,833.9120833,6,10,33,9,"Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Not Specified, Mortgage Loan, Student Loan, and Debt Consolidation Loan",50,21,29.45,12,Bad,4401.57,34.93085194,14 Years and 6 Months,Yes,52.59339622,94.90550429,!@9#%8,225.8923078
0x6cf2,Jennifer Clarkk,29,58194.33,4663.5275,5,7,20,5,"Auto Loan, Credit-Builder Loan, Student Loan, Payday Loan, and Payday Loan",26,18,12.11,4,Standard,1208.38,32.25892007,9 Years and 11 Months,Yes,132.083695,180.4196324,High_spent_Small_value_payments,413.8494226
0x6cfe,Kiharaj,43,96882.93,8229.5775,5,6,6,1,Debt Consolidation Loan,4,4,11.61,4,_,355.41,39.81553871,31 Years and 3 Months,No,73.17372328,,High_spent_Medium_value_payments,714.2089061
0x6d0a,Doulatramaniq,31,124683.72,10193.31,5,6,8,7,"Home Equity Loan, Not Specified, Home Equity Loan, Not Specified, Credit-Builder Loan, Auto Loan, and Payday Loan",21,8,19.27,12,Standard,318.37,38.84966102,14 Years and 6 Months,Yes,35177,__10000__,Low_spent_Small_value_payments,205.2810316
0x6d17,Chrisc,19_,125385.88,10720.82333,2,5,2112,4,"Mortgage Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",14,2,9.36,5,Good,1268.57,39.1785176,25 Years and 4 Months,NM,364.3603102,584.2895755,!@9#%8,403.4324477
0x6d22,"""Johnr",42_,90429.99,7363.8325,0,2,10,1,Student Loan,0,2,2.25,4,Good,1127.26,26.73270423,31 Years and 5 Months,No,42.68800148,740.0800849,Low_spent_Medium_value_payments,233.6151636
0x6d2f,Rickh,23,16674.26,,6,6,6,4,"Personal Loan, Auto Loan, Payday Loan, and Personal Loan",7,19,9.11,13,_,2187.49,25.48406531,18 Years and 4 Months,Yes,29.62010595,145.6347817,Low_spent_Small_value_payments,225.197279
0x6d52,Nate Raymondl,20,38847.8_,,7,7,25,7,"Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Not Specified, and Credit-Builder Loan",57,19,19.87,,Bad,3401.56,33.42738366,7 Years and 3 Months,Yes,123.9165485,72.43715007,High_spent_Large_value_payments,365.1779681
0x6d5e,Skariachany,14,35626.75_,2744.000343,4,7,13,3,"Personal Loan, Personal Loan, and Payday Loan",11,9,8.09,9,Standard,1200.59,39.80645826,NA,Yes,258.2282074,69.02118776,High_spent_Small_value_payments,439.135679
0x6d76,Huwx,30,42541.92,3445.16,6,5,7,5,"Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Personal Loan, and Student Loan",8,11,12.31,5,Standard,240.24,21.73067918,13 Years and 5 Months,Yes,162.3753738,449.7935555,Low_spent_Small_value_payments,22.34707069
0x6d82,Richardb,32,14924.12,1347.676667,8,7,16,2,"Student Loan, and Payday Loan",3,,13.8,7,_,22.71,35.02073371,11 Years and 6 Months,Yes,19.92836451,135.9499579,Low_spent_Small_value_payments,268.8893442
0x6d8e,Alistairp,39,36791.9,2772.991667,6,7,20,3_,"Debt Consolidation Loan, Home Equity Loan, and Student Loan",26,19,0.6,4,Standard,145.6,28.12183266,24 Years and 1 Months,No,57.30150932,259.7378423,Low_spent_Large_value_payments,230.2598151
0x6d9a,Kate Holtonm,45,22517.1_,1600.425,3,5,6,0,,9,23,8.32,880,_,729.74_,36.6894139,16 Years and 9 Months,Yes,0,160.6338651,Low_spent_Small_value_payments,289.4086349
0x6da6,Scotty,15,47752.38,4227.365,8,6,28,6,"Not Specified, Personal Loan, Auto Loan, Student Loan, Credit-Builder Loan, and Student Loan",19,17,13.13,14,Standard,1801.77,29.94435002,16 Years and 11 Months,Yes,166.375744,154.8429226,High_spent_Medium_value_payments,351.5178334
0x6db2,Stevenw,43,15225.99,1488.8325,8,6,21,3,"Auto Loan, Mortgage Loan, and Auto Loan",28,20,0.86,13,Bad,2103.91,30.21593545,11 Years and 7 Months,NM,29.41562297,108.2545672,Low_spent_Small_value_payments,301.2130598
0x6dbe,Deborahj,31,79413.04_,6342.753333,10,10,21,3,"Not Specified, Home Equity Loan, and Home Equity Loan",35,17,12.83,16,_,2367.11,27.57130242,12 Years and 3 Months,Yes,173.7773029,428.0689792,Low_spent_Medium_value_payments,312.4290513
0x6dca,Victoria Howleye,30,16361.9_,1618.491667,6,9,31,8,"Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, and Auto Loan",42,19,20.95,6,Bad,4949.89,34.7969709,4 Years and 6 Months,Yes,104.7303789,126.3923461,Low_spent_Small_value_payments,220.7264417
0x6dd6,Ana Nicolacik,41,37840.48_,3435.373333,3,3,12,1,Auto Loan,4,2,4.46,1,Good,120.49,38.05172735,17 Years and 5 Months,No,27.67749606,224.7238654,Low_spent_Small_value_payments,381.1359719
0x6dee,arani Krishnanl,41,8446.315,627.8595833,9,6,18,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Mortgage Loan, Personal Loan, and Auto Loan",19,,_,12,Standard,1291,36.53454822,9 Years and 10 Months,Yes,28.20195929,84.5535829,!@9#%8,240.0304162
0x6e06,Jonesz,23,155955.8,12806.31667,5,3,2,2,"Student Loan, and Personal Loan",-3,3,10.32,3,_,233.93,38.07610651,24 Years and 3 Months,No,130.7253093,802.7836871,Low_spent_Medium_value_payments,627.1226703
0x6e12,Thomasi,15,14547.7,1157.025911,9,10,26,7,"Auto Loan, Personal Loan, Not Specified, Not Specified, Debt Consolidation Loan, Mortgage Loan, and Debt Consolidation Loan",41,16,24.81,10,Bad,4499.91,37.9427584,4 Years and 9 Months,Yes,67.57052835,94.75639655,Low_spent_Small_value_payments,229.3863306
0x6e1f,Yimout,31,15067.08,,7,5,16,5,"Mortgage Loan, Student Loan, Mortgage Loan, Home Equity Loan, and Payday Loan",22,15,23.81,9,Bad,3980.49,26.54814826,14 Years and 6 Months,Yes,42.66800031,__10000__,Low_spent_Small_value_payments,286.5627465
0x6e2a,Dhanya Skariachane,21,110110.04,9238.836667,8,54,12,4,"Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, and Student Loan",11,15,5.61,3,Good,1495.41,36.34312918,17 Years and 9 Months,No,233.8600173,62.26491044,High_spent_Large_value_payments,867.7587389
0x6e38,Sam Forgionee,38,17568.98_,1718.081667,7,6,27,8,"Auto Loan, Payday Loan, Personal Loan, Not Specified, Payday Loan, Mortgage Loan, Debt Consolidation Loan, and Home Equity Loan",44,,29.09,9,Bad,2551.73,26.94547463,11 Years and 1 Months,Yes,100.4203362,22.92576939,High_spent_Medium_value_payments,298.4620611
0x6e42,ernien,28,4480376,,0,6,7,0_,,2,6,5.62,8,Good,649.84,27.37901753,31 Years and 1 Months,No,0,37.98453517,High_spent_Medium_value_payments,550.5994648
0x6e4e,Cremerg,35,37822.18,,7,8,34,9,"Debt Consolidation Loan, Personal Loan, Debt Consolidation Loan, Not Specified, Home Equity Loan, Student Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",29,21,0.57,9,Bad,3805.47,38.36218734,12 Years and 0 Months,Yes,398.056803,164.8587507,Low_spent_Large_value_payments,254.1608949
0x6e66,Saeed Azhary,44,15985.41,,7,3,17,7,"Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, Auto Loan, and Payday Loan",22,17,13.86,14,_,1325.27,23.9330453,18 Years and 11 Months,Yes,64.12679423,48.17764346,Low_spent_Small_value_payments,314.9073123
0x6e72,Carlos Ruanoq,52_,25795.66_,1924.638333,5,7,9,0_,,28,19,1.38,4,Standard,777.94,22.37347292,30 Years and 1 Months,No,0,64.77800997,!@9#%8,377.6858234
0x6e7e,Breidthardtv,51,35991.91,2920.325833,3,4,3,3,"Auto Loan, Home Equity Loan, and Payday Loan",9,2,4.84,3,_,792.73,27.39251328,17 Years and 1 Months,NM,60.50607216,232.8019445,Low_spent_Large_value_payments,268.7245667
0x6e8a,Oliviae,27,46036.35000000001_,3930.3625,6,6,19,5,"Debt Consolidation Loan, Not Specified, Auto Loan, Not Specified, and Mortgage Loan",53,16,14.75,8,_,2576,33.08984252,15 Years and 1 Months,Yes,146.4016504,509.9049379,Low_spent_Small_value_payments,26.72966171
0x6e96,Viswanathap,30,69082.12_,5567.843333,3,3,33,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",11,10,16.08,6,Standard,1467.48,25.92323016,11 Years and 5 Months,NM,119.4617548,63.39896794,High_spent_Medium_value_payments,623.9236106
0x6eae,Leika Kiharac,36,59961.82,4983.818333,5,1,7,3,"Student Loan, Not Specified, and Credit-Builder Loan",14,1,7.07,6,Good,91.38,25.11178934,30 Years and 0 Months,NM,93.84233619,324.6392198,Low_spent_Medium_value_payments,359.9002773
0x6eba,Paritoshm,32,20316.57,1926.0475,3,8,24,3,"Debt Consolidation Loan, Not Specified, and Auto Loan",20,13,17.07,13,Standard,2584.09,31.86824879,8 Years and 7 Months,Yes,45.78906263,131.544504,Low_spent_Small_value_payments,305.2711834
0x6ec6,Leskee,35,17680.79,1329.399167,9,7,23,5,"Home Equity Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Payday Loan",36,24,26.7,11,Bad,4894.42,24.40353231,7 Years and 1 Months,Yes,71.47433778,155.7116952,Low_spent_Small_value_payments,195.7538836
0x6ed2,Sheppardw,25,32382.37,2960.530833,4,7,5,2,"Home Equity Loan, and Mortgage Loan",16,16,11.3,4,Standard,626.47,27.91639913,30 Years and 0 Months,No,38.77356818,106.3714395,High_spent_Medium_value_payments,400.9080757
0x6ede,Tim Hepherj,20,32186.31,2957.1925,4,1,2,1,Mortgage Loan,15,10,3.75,2,Good,305.84,33.9092913,27 Years and 7 Months,No,36255,297.7260175,Low_spent_Small_value_payments,268.2822321
0x6eea,Leungi,32,46586.31,4041.1925,6,4,6,6,"Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Home Equity Loan",11,20,17.18,10,Standard,1787.16,25.26867516,18 Years and 11 Months,Yes,167.2182973,168.9338907,Low_spent_Medium_value_payments,347.967062
0x6ef6,Lesley Wroughtonv,32,59050.48,5018.873333,8,8,371,9,"Home Equity Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Student Loan, Student Loan, Mortgage Loan, and Student Loan",56,25,23.29,10,Bad,4283.98,38.02129836,2 Years and 7 Months,Yes,339.4953287,62.95833876,High_spent_Medium_value_payments,349.4336658
0x6f02,Emily Kaiserq,49,23079.29,1755.274167,3,5,8,3,"Payday Loan, Student Loan, and Not Specified",7,13,4.66,6,Good,850.79,28.3436483,NA,NM,45.55427581,28.31609749,!@9#%8,341.6570434
0x6f0f,Strupczewskim,23,22119.355,1844.252893,2,7,11,2,"Payday Loan, and Auto Loan",0,-1,6.92,3,_,1111.07,32.58207058,27 Years and 0 Months,No,114.321766,124.0380275,Low_spent_Medium_value_payments,315.1948553
0x6f1a,Philj,25,44248.14,3654.345,9,7,31,6,"Auto Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",35,19,0.84,8,_,1857.47,30.61454455,11 Years and 7 Months,Yes,210.7338297,133.3657226,High_spent_Small_value_payments,281.3349477
0x6f26,Kirstiny,39,7468.77,681.3975,8,8,29,9,"Credit-Builder Loan, Student Loan, Mortgage Loan, Auto Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",55,22,24.82,14,Bad,2550.65,21.68314335,13 Years and 11 Months,Yes,44.48134887,22.64857464,High_spent_Medium_value_payments,251.0098265
0x6f33,Oksana Kobzevaz,30,24208.83,1773.4025,7,4,13,3,"Credit-Builder Loan, Not Specified, and Credit-Builder Loan",29,20,5.4,5,_,873.13,37.39365475,33 Years and 4 Months,NM,42.31303624,142.7315815,Low_spent_Small_value_payments,282.2956323
0x6f3e,Ben Berkowitzz,25,41504.48_,3405.706667,2,7,5,4,"Mortgage Loan, Not Specified, Home Equity Loan, and Payday Loan",1,1,10.08,6,_,731.25,28.23526598,29 Years and 4 Months,No,104.9438013,37.08303259,High_spent_Medium_value_payments,448.5438328
0x6f4b,Aruna Viswanathad,33,42326.99,3577.249167,0,2,4,4,"Mortgage Loan, Auto Loan, Auto Loan, and Payday Loan",9,,5.97,4,Good,1233,34.32993411,18 Years and 8 Months,No,116.6187198,90.85886611,High_spent_Large_value_payments,390.2473308
0x6f56,Sayantanii,19,19092.79,1781.065833,10,8,19,7,"Home Equity Loan, Student Loan, Personal Loan, Credit-Builder Loan, Not Specified, Personal Loan, and Mortgage Loan",43,16,8.99,9,Bad,1445.08,33.28162048,11 Years and 1 Months,NM,64.61680228,58.35774889,Low_spent_Large_value_payments,325.1320322
0x6f62,Patrick Ruckerw,35,37570.83,3081.9025,3,3,7,0,,12,11,2.17,4,_,1194.37,25.89566353,28 Years and 6 Months,No,0,113.1906073,Low_spent_Medium_value_payments,474.9996427
0x6f6e,Kreijgern,34,76443.15,6244.2625,3,7,17,3,"Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",8,,10.32,0,Standard,1318.4,28.27367762,33 Years and 5 Months,No,116.8215477,339.4157409,Low_spent_Large_value_payments,438.1889613
0x6f7a,"""Michaels",22,6122552,1845.034583,1,5,12,3,"Mortgage Loan, Payday Loan, and Mortgage Loan",2,11,-5.89,769,Good,1278.11,38.51640347,30 Years and 7 Months,No,47.52480236,223.3207911,Low_spent_Small_value_payments,203.6578649
0x6f86,Anuragh,44,13613.385,1078.44875,1238,6,11,0,,5,14,15.83,5,Standard,506.93,35.82040631,17 Years and 4 Months,Yes,0,50.69503031,High_spent_Small_value_payments,317.1498447
0x6f92,Anishchukx,32,38103.74,3175.311667,8,7,16,0,,8,9,10.74,5,Standard,129.64,33.21191202,32 Years and 9 Months,No,0,,Low_spent_Small_value_payments,356.3187651
0x6f9e,Ana Nicolacio,42,67426.82,,4,6,5,5,"Not Specified, Not Specified, Home Equity Loan, Auto Loan, and Not Specified",19,10,9.88,7,Standard,671.39,28.24711114,13 Years and 6 Months,Yes,196.570837,292.0617561,Low_spent_Medium_value_payments,372.4575736
0x6faa,Levineo,32,20501.67,1771.4725,6,7,17,8,"Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, Auto Loan, Debt Consolidation Loan, Student Loan, Not Specified, and Payday Loan",47,12,18.15,12,Bad,3373.13,38.44997873,9 Years and 6 Months,Yes,108.6281377,98.68285798,Low_spent_Large_value_payments,239.8362543
0x6fc2,Victoria Howleyg,24,17188.14,,6,9,16,6,"Not Specified, Auto Loan, Student Loan, Home Equity Loan, Student Loan, and Credit-Builder Loan",56,20,9.2,7,Bad,1751.34,36.61731696,7 Years and 10 Months,Yes,63.51126568,70.67576099,Low_spent_Small_value_payments,273.6474733
0x6fce,Dowsettx,44,21759.54,1693.295,3,4,11,1,Auto Loan,16,16,9.1,7,Standard,1218.27,30.62888729,24 Years and 0 Months,No,10.44434362,__10000__,Low_spent_Small_value_payments,389.4640517
0x6fda,Zeidlery,15,70705.88,6034.156667,6,9,16,-100,"Personal Loan, Credit-Builder Loan, Personal Loan, Home Equity Loan, Payday Loan, and Payday Loan",21,15,13.81,8,Standard,2207.69,28.10576263,NA,Yes,321.0964319,146.3876351,Low_spent_Large_value_payments,405.9315997
0x6fe6,Sonali Paulm,31,20415.52,1728.293333,7,6,27,5,"Payday Loan, Home Equity Loan, Student Loan, Personal Loan, and Not Specified",61,,7.42,9,Standard,2590.01,25.99146158,12 Years and 10 Months,Yes,74.27241505,28.41891123,High_spent_Medium_value_payments,320.1380071
0x6ff2,Henryp,21,18707.73,1751.9775,10,9,28,4_,"Not Specified, Personal Loan, Not Specified, and Personal Loan",61,18,13.48,8,Bad,1362.32,29.06864849,19 Years and 6 Months,Yes,58.18533393,68.8396989,High_spent_Small_value_payments,308.1727172
0x6ffe,Nickm,36,20915.43,1533.9525,9,8,21,2,"Auto Loan, and Debt Consolidation Loan",28,15,12.21,6,Bad,2186.19,38.40423865,11 Years and 4 Months,Yes,34.7557189,191.6106085,Low_spent_Small_value_payments,217.0289226
0x700a,Norihiko Shirouzuw,20,16397.44,1113.453333,2,1,1,1,Auto Loan,18,7,1.51,6,Good,804.67,30.51753134,32 Years and 7 Months,No,6.898288998,110.7182967,!@9#%8,283.7287476
0x7016,Samm,46,138154.96,11388.91333,5,2,8,3,"Not Specified, Home Equity Loan, and Home Equity Loan",12,9,3.68,7,_,1251.9,35.08547784,28 Years and 3 Months,No,270.1905666,684.8761487,Low_spent_Medium_value_payments,463.824618
0x7022,Shihd,30,119568.15,9880.0125,0,4,1,3,"Student Loan, Student Loan, and Not Specified",13,11,8.87,0,_,451.46,40.06834791,23 Years and 4 Months,No,249.6811132,206.6558431,High_spent_Large_value_payments,771.6642938
0x702e,Patricia Reaneya,43,63539.56,4996.963333,8,7,15,2,"Student Loan, and Personal Loan",18,,8.03,14,Bad,2638.22,42.29500563,17 Years and 0 Months,Yes,60.66704902,119.3425856,High_spent_Small_value_payments,579.6866987
0x7046,Oranc,31,62546.8,4951.233333,5,6,8,2,"Credit-Builder Loan, and Student Loan",8,18,1.63,4,Good,1146.47,25.82148216,19 Years and 4 Months,NM,69.72084239,193.5785095,!@9#%8,481.8239814
0x7052,Layneo,20,67825.23_,5819.1025,6,4,15,0,,19,8,16.82,11,Standard,148.04,33.16582962,17 Years and 10 Months,Yes,0,735.5642171,Low_spent_Small_value_payments,136.3460329
0x705f,Baldwind,39,60082.77,5125.8975,8,5,15,6,"Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Auto Loan, and Not Specified",52,20,_,7,Bad,3040.88,30.7173388,7 Years and 0 Months,NM,159.3205268,257.3028032,Low_spent_Small_value_payments,385.96642
0x706a,Kiharag,22,56122.68,4751.89,10,8,31,4,"Home Equity Loan, Auto Loan, Payday Loan, and Home Equity Loan",38,20,18.18,13,Standard,1274.63,25.97585291,15 Years and 4 Months,Yes,98.38217359,199.4005326,High_spent_Medium_value_payments,427.4062938
0x7076,Clara Ferreira-Marquesb,24,15331.52,1033.626667,10,7,34,5,"Student Loan, Debt Consolidation Loan, Auto Loan, Not Specified, and Credit-Builder Loan",65,19,7.05,12,Bad,2097.85,30.31220081,NA,Yes,42.68588125,53.12419498,Low_spent_Small_value_payments,297.5525904
0x7082,Gregu,40,33749.25,2640.4375,5,7,3,-100,"Home Equity Loan, and Home Equity Loan",20,13,-1.84,3,_,753.63,24.87423004,NA,NM,41.83206032,229.5469584,Low_spent_Medium_value_payments,272.6647313
0x708e,"OGrady""k",25,50528.61,4073.7175,9,10,17,9,"Personal Loan, Not Specified, Mortgage Loan, Not Specified, Auto Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, and Credit-Builder Loan",36,19,7.26,10,Bad,2664.49,23.78691051,13 Years and 5 Months,Yes,333.7049778,50.2328632,High_spent_Medium_value_payments,273.433909
0x709a,Oreskovicw,29,29758.46,2687.871667,5,6,8,3,"Student Loan, Home Equity Loan, and Payday Loan",28,18,9.79,4,Standard,817.45,30.77088019,27 Years and 4 Months,No,71.50603017,142.5232627,Low_spent_Small_value_payments,344.7578738
0x70a6,Dant,29,25355.14,1878.928333,8,4,12,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",5,8,4.49,3,Standard,172.56,38.40809136,15 Years and 11 Months,No,38.23483307,121.8067518,Low_spent_Large_value_payments,297.8512484
0x70b2,Mette Fraendef,45,29944.64,2787.386667,8,4,4,1,Personal Loan,24,16,5.41,3,Good,1337.15,24.30575316,NA,No,22.23768127,105.1828658,High_spent_Small_value_payments,411.3181196
0x70be,Henryt,30,17187.27,1589.2725,10,7,24,8,"Debt Consolidation Loan, Payday Loan, Mortgage Loan, Auto Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, and Student Loan",59,15,9.79,13,_,4962.25,23.64998977,5 Years and 1 Months,Yes,90.56454169,44.99911891,Low_spent_Medium_value_payments,303.3635894
0x70ca,Ben Hirschlero,15,42266.3,3505.191667,7,7,13,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",8,17,7.13,7,Standard,656.02,34.84121231,28 Years and 7 Months,Yes,33388,262.7667784,Low_spent_Large_value_payments,298.4901285
